archive,case_name,placement_method,seed,placements_member,board_id,strategy,candidate_source,candidate_evaluated,selected,protected_candidate,gate_passed,gate_reason,required_travel_saving,travel_saving,machining_saving,extra_tool_events,baseline_tool_event_count,candidate_tool_event_count,baseline_travel_mode_cost,candidate_travel_mode_cost,baseline_machining_cost,candidate_machining_cost,baseline_detour_count,candidate_detour_count,hard_penalty,stability_penalty
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,rh_mcts_ref,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\rh_mcts_ref\seed_1000\placements.csv,347,current,topology,True,False,False,True,extra_events_justified,876.5636266644344,1580.5699301793684,1580.569930179372,4,65,69,10957.04533330543,9376.475403126062,29776.545333305432,28195.97540312606,18,19,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,rh_mcts_ref,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\rh_mcts_ref\seed_1000\placements.csv,347,current,beam,True,False,True,True,protected_beam,0.0,0.0,0.0,0,65,65,10957.04533330543,10957.04533330543,29776.545333305432,29776.545333305432,18,18,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,rh_mcts_ref,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\rh_mcts_ref\seed_1000\placements.csv,347,current,polished,True,False,False,False,insufficient_travel_saving,219.1409066661086,77.48825151696838,77.4882515169702,1,65,66,10957.04533330543,10879.557081788462,29776.545333305432,29699.05708178846,18,18,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,rh_mcts_ref,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\rh_mcts_ref\seed_1000\placements.csv,347,current,fallback_polished,True,True,False,True,no_extra_tool_events,0.0,1182.74371186823,1182.743711868232,0,65,65,10957.04533330543,9774.3016214372,29776.545333305432,28593.8016214372,18,0,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1001\placements.csv,341,current,topology,True,False,False,False,insufficient_machining_saving,1049.3806582255363,-2801.0117739347697,-2801.0117739347734,7,61,68,7495.576130182402,10296.587904117172,26873.0761301824,29674.087904117172,18,13,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1001\placements.csv,341,current,beam,True,True,True,True,protected_beam,0.0,0.0,0.0,0,61,61,7495.576130182402,7495.576130182402,26873.0761301824,26873.0761301824,18,18,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1001\placements.csv,341,current,polished,True,False,False,True,no_extra_tool_events,0.0,0.0,0.0,0,61,61,7495.576130182402,7495.576130182402,26873.0761301824,26873.0761301824,18,18,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1001\placements.csv,262,current,topology,True,False,False,True,no_extra_tool_events,0.0,-394.1713513589166,-394.1713513589166,0,50,50,8558.875034469966,8953.046385828882,26456.175034469965,26850.34638582888,17,15,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1001\placements.csv,262,current,beam,True,False,True,True,protected_beam,0.0,0.0,0.0,0,50,50,8558.875034469966,8558.875034469966,26456.175034469965,26456.175034469965,17,17,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1001\placements.csv,262,current,polished,True,False,False,True,no_extra_tool_events,0.0,0.0,0.0,0,50,50,8558.875034469966,8558.875034469966,26456.175034469965,26456.175034469965,17,17,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1001\placements.csv,262,current,fallback_polished,True,True,False,True,no_extra_tool_events,0.0,222.8617676543181,222.8617676543181,0,50,50,8558.875034469966,8336.013266815648,26456.175034469965,26233.313266815647,17,17,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1001\placements.csv,342,current,topology,True,False,False,False,insufficient_machining_saving,770.1484765264825,-2527.254964904836,-2527.254964904834,4,49,53,9626.85595658103,12154.110921485866,25946.955956581034,28474.21092148587,19,30,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1001\placements.csv,342,current,beam,True,True,True,True,protected_beam,0.0,0.0,0.0,0,49,49,9626.85595658103,9626.85595658103,25946.955956581034,25946.955956581034,19,19,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1001\placements.csv,342,current,polished,True,False,False,True,no_extra_tool_events,0.0,0.0,0.0,0,49,49,9626.85595658103,9626.85595658103,25946.955956581034,25946.955956581034,19,19,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_greedy,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_greedy\seed_1001\placements.csv,342,current,topology,True,False,False,False,insufficient_machining_saving,3489.2705920502062,-755.698706956262,-755.6987069562529,18,51,69,9692.418311250573,10448.117018206834,32540.618311250582,33296.317018206835,57,20,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_greedy,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_greedy\seed_1001\placements.csv,342,current,beam,True,True,True,True,protected_beam,0.0,0.0,0.0,0,51,51,9692.418311250573,9692.418311250573,32540.618311250582,32540.618311250582,57,57,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_greedy,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_greedy\seed_1001\placements.csv,342,current,polished,True,False,False,True,no_extra_tool_events,0.0,0.0,0.0,0,51,51,9692.418311250573,9692.418311250573,32540.618311250582,32540.618311250582,57,57,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_greedy,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_greedy\seed_1001\placements.csv,342,current,fallback_polished,True,False,False,False,insufficient_machining_saving,581.5450986750344,-40.767026562596584,-40.767026562592946,3,51,54,9692.418311250573,9733.18533781317,32540.618311250582,32581.385337813175,57,28,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_greedy,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_greedy\seed_1001\placements.csv,340,current,topology,True,False,False,False,insufficient_travel_saving,2081.0680922123943,13.733975394212393,13.733975394210574,10,68,78,10405.340461061971,10391.606485667759,28970.440461061968,28956.706485667757,23,0,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_greedy,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_greedy\seed_1001\placements.csv,340,current,beam,True,True,True,True,protected_beam,0.0,0.0,0.0,0,68,68,10405.340461061971,10405.340461061971,28970.440461061968,28970.440461061968,23,23,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_greedy,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_greedy\seed_1001\placements.csv,340,current,polished,True,False,False,True,no_extra_tool_events,0.0,0.0,0.0,0,68,68,10405.340461061971,10405.340461061971,28970.440461061968,28970.440461061968,23,23,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_greedy,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_greedy\seed_1001\placements.csv,340,current,fallback_polished,True,False,False,False,insufficient_machining_saving,208.10680922123942,-62.03028105519479,-62.03028105519479,1,68,69,10405.340461061971,10467.370742117166,28970.440461061968,29032.470742117162,23,33,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_greedy,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_greedy\seed_1001\placements.csv,333,current,topology,True,False,False,False,insufficient_travel_saving,2242.9311787620018,961.0990452090336,961.0990452090373,11,64,75,10195.141721645461,9234.042676436427,30943.941721645464,29982.842676436427,23,7,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_greedy,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_greedy\seed_1001\placements.csv,333,current,beam,True,True,True,True,protected_beam,0.0,0.0,0.0,0,64,64,10195.141721645461,10195.141721645461,30943.941721645464,30943.941721645464,23,23,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_greedy,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_greedy\seed_1001\placements.csv,333,current,polished,True,False,False,True,no_extra_tool_events,0.0,0.0,0.0,0,64,64,10195.141721645461,10195.141721645461,30943.941721645464,30943.941721645464,23,23,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_greedy,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_greedy\seed_1001\placements.csv,333,current,fallback_polished,True,False,False,False,insufficient_machining_saving,203.90283443290923,-890.7635635050647,-890.763563505061,1,64,65,10195.141721645461,11085.905285150526,30943.941721645464,31834.705285150525,23,14,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_pilot,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_pilot\seed_1001\placements.csv,341,current,topology,True,False,False,False,insufficient_machining_saving,3913.228133028712,-1448.303217260318,-1448.3032172603125,17,84,101,11509.494508907976,12957.797726168294,33354.594508907976,34802.89772616829,45,82,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_pilot,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_pilot\seed_1001\placements.csv,341,current,beam,True,True,True,True,protected_beam,0.0,0.0,0.0,0,84,84,11509.494508907976,11509.494508907976,33354.594508907976,33354.594508907976,45,45,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_pilot,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_pilot\seed_1001\placements.csv,341,current,polished,True,False,False,True,no_extra_tool_events,0.0,0.0,0.0,0,84,84,11509.494508907976,11509.494508907976,33354.594508907976,33354.594508907976,45,45,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_pilot,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_pilot\seed_1001\placements.csv,342,current,topology,True,False,False,True,no_extra_tool_events,0.0,-472.74839580864864,-472.748395808645,-1,70,69,12145.428238137098,12618.176633945746,33470.5282381371,33943.276633945745,49,100,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_pilot,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_pilot\seed_1001\placements.csv,342,current,beam,True,True,True,True,protected_beam,0.0,0.0,0.0,0,70,70,12145.428238137098,12145.428238137098,33470.5282381371,33470.5282381371,49,49,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_pilot,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_pilot\seed_1001\placements.csv,342,current,polished,True,False,False,True,no_extra_tool_events,0.0,0.0,0.0,0,70,70,12145.428238137098,12145.428238137098,33470.5282381371,33470.5282381371,49,49,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_pilot,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_pilot\seed_1001\placements.csv,342,current,fallback_polished,True,False,False,False,insufficient_machining_saving,971.6342590509678,-3853.1666502968546,-3853.166650296851,4,70,74,12145.428238137098,15998.594888433952,33470.5282381371,37323.69488843395,49,41,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_pilot,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_pilot\seed_1001\placements.csv,343,current,topology,True,False,False,True,no_extra_tool_events,0.0,-288.6928983937705,-288.6928983937687,-2,69,67,10622.983537645261,10911.676436039032,28703.683537645265,28992.376436039034,42,64,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_pilot,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_pilot\seed_1001\placements.csv,343,current,beam,True,False,True,True,protected_beam,0.0,0.0,0.0,0,69,69,10622.983537645261,10622.983537645261,28703.683537645265,28703.683537645265,42,42,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_pilot,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_pilot\seed_1001\placements.csv,343,current,polished,True,False,False,True,no_extra_tool_events,0.0,0.0,0.0,0,69,69,10622.983537645261,10622.983537645261,28703.683537645265,28703.683537645265,42,42,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_pilot,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_pilot\seed_1001\placements.csv,343,current,fallback_polished,True,True,False,True,no_extra_tool_events,0.0,351.0,351.0,0,69,69,10622.983537645261,10271.983537645261,28703.683537645265,28352.683537645265,42,35,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,rh_mcts_prefix_beam,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\rh_mcts_prefix_beam\seed_1001\placements.csv,340,current,topology,True,False,False,False,insufficient_machining_saving,5779.048536130664,-920.7473011741677,-920.7473011741677,23,69,92,12563.1489915884,13483.896292762567,37174.6489915884,38095.39629276257,37,61,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,rh_mcts_prefix_beam,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\rh_mcts_prefix_beam\seed_1001\placements.csv,340,current,beam,True,False,True,True,protected_beam,0.0,0.0,0.0,0,69,69,12563.1489915884,12563.1489915884,37174.6489915884,37174.6489915884,37,37,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,rh_mcts_prefix_beam,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\rh_mcts_prefix_beam\seed_1001\placements.csv,340,current,polished,True,False,False,True,no_extra_tool_events,0.0,0.0,0.0,0,69,69,12563.1489915884,12563.1489915884,37174.6489915884,37174.6489915884,37,37,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,rh_mcts_prefix_beam,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\rh_mcts_prefix_beam\seed_1001\placements.csv,340,current,fallback_polished,True,True,False,True,extra_events_justified,753.788939495304,2238.865313552549,2238.865313552553,3,69,72,12563.1489915884,10324.28367803585,37174.6489915884,34935.78367803585,37,10,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,rh_mcts_prefix_beam,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\rh_mcts_prefix_beam\seed_1001\placements.csv,341,current,topology,True,False,False,False,insufficient_machining_saving,1934.7024821582902,-1504.2978848256462,-1504.2978848256498,9,73,82,10748.347123101612,12252.645007927258,32064.647123101615,33568.945007927265,75,7,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,rh_mcts_prefix_beam,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\rh_mcts_prefix_beam\seed_1001\placements.csv,341,current,beam,True,True,True,True,protected_beam,0.0,0.0,0.0,0,73,73,10748.347123101612,10748.347123101612,32064.647123101615,32064.647123101615,75,75,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,rh_mcts_prefix_beam,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\rh_mcts_prefix_beam\seed_1001\placements.csv,341,current,polished,True,False,False,True,no_extra_tool_events,0.0,0.0,0.0,0,73,73,10748.347123101612,10748.347123101612,32064.647123101615,32064.647123101615,75,75,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,rh_mcts_prefix_beam,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\rh_mcts_prefix_beam\seed_1001\placements.csv,342,current,topology,True,False,False,False,insufficient_machining_saving,2052.263519272513,-1937.052590999292,-1937.0525909993012,9,68,77,11401.463995958404,13338.516586957696,32417.1639959584,34354.2165869577,41,24,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,rh_mcts_prefix_beam,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\rh_mcts_prefix_beam\seed_1001\placements.csv,342,current,beam,True,True,True,True,protected_beam,0.0,0.0,0.0,0,68,68,11401.463995958404,11401.463995958404,32417.1639959584,32417.1639959584,41,41,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,rh_mcts_prefix_beam,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\rh_mcts_prefix_beam\seed_1001\placements.csv,342,current,polished,True,False,False,True,no_extra_tool_events,0.0,0.0,0.0,0,68,68,11401.463995958404,11401.463995958404,32417.1639959584,32417.1639959584,41,41,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,rh_mcts_ref,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\rh_mcts_ref\seed_1001\placements.csv,348,current,topology,True,False,False,True,no_extra_tool_events,0.0,-1389.2241075767379,-1389.2241075767379,-6,75,69,11443.056244185434,12832.280351762172,31823.75624418544,33212.98035176218,40,55,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,rh_mcts_ref,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\rh_mcts_ref\seed_1001\placements.csv,348,current,beam,True,True,True,True,protected_beam,0.0,0.0,0.0,0,75,75,11443.056244185434,11443.056244185434,31823.75624418544,31823.75624418544,40,40,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,rh_mcts_ref,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\rh_mcts_ref\seed_1001\placements.csv,348,current,polished,True,False,False,True,no_extra_tool_events,0.0,0.0,0.0,0,75,75,11443.056244185434,11443.056244185434,31823.75624418544,31823.75624418544,40,40,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,rh_mcts_ref,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\rh_mcts_ref\seed_1001\placements.csv,347,current,topology,True,False,False,False,insufficient_travel_saving,1664.2743151618333,1319.2833914968724,1319.2833914968724,7,70,77,11887.67367972738,10568.390288230508,30277.07367972738,28957.790288230506,52,44,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,rh_mcts_ref,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\rh_mcts_ref\seed_1001\placements.csv,347,current,beam,True,False,True,True,protected_beam,0.0,0.0,0.0,0,70,70,11887.67367972738,11887.67367972738,30277.07367972738,30277.07367972738,52,52,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,rh_mcts_ref,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\rh_mcts_ref\seed_1001\placements.csv,347,current,polished,True,False,False,True,extra_events_justified,237.75347359454761,240.4024539774673,240.40245397746912,1,70,71,11887.67367972738,11647.271225749913,30277.07367972738,30036.67122574991,52,52,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,rh_mcts_ref,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\rh_mcts_ref\seed_1001\placements.csv,347,current,fallback_polished,True,True,False,True,no_extra_tool_events,0.0,2921.2321980566776,2921.2321980566776,0,70,70,11887.67367972738,8966.441481670703,30277.07367972738,27355.8414816707,52,30,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,rh_mcts_ref,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\rh_mcts_ref\seed_1001\placements.csv,343,current,topology,True,False,False,False,insufficient_machining_saving,1047.0531272945998,-3044.587044093316,-3044.5870440933177,8,41,49,6544.082045591249,9588.669089684565,25201.082045591254,28245.669089684572,37,33,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,rh_mcts_ref,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\rh_mcts_ref\seed_1001\placements.csv,343,current,beam,True,True,True,True,protected_beam,0.0,0.0,0.0,0,41,41,6544.082045591249,6544.082045591249,25201.082045591254,25201.082045591254,37,37,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,rh_mcts_ref,seed_1001,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\rh_mcts_ref\seed_1001\placements.csv,343,current,polished,True,False,False,True,no_extra_tool_events,0.0,0.0,0.0,0,41,41,6544.082045591249,6544.082045591249,25201.082045591254,25201.082045591254,37,37,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1002,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1002\placements.csv,343,current,topology,True,False,False,False,insufficient_machining_saving,910.983318035773,-2198.799789917346,-2198.7997899173424,6,39,45,7591.527650298109,9790.327440215455,25779.82765029811,27978.627440215452,21,24,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1002,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1002\placements.csv,343,current,beam,True,True,True,True,protected_beam,0.0,0.0,0.0,0,39,39,7591.527650298109,7591.527650298109,25779.82765029811,25779.82765029811,21,21,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1002,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1002\placements.csv,343,current,polished,True,False,False,True,no_extra_tool_events,0.0,0.0,0.0,0,39,39,7591.527650298109,7591.527650298109,25779.82765029811,25779.82765029811,21,21,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1002,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1002\placements.csv,274,current,topology,True,False,False,False,insufficient_machining_saving,1138.3749195669743,-4479.164106840071,-4479.164106840071,6,55,61,9486.45766305812,13965.62176989819,28609.95766305812,33089.12176989819,49,15,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1002,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1002\placements.csv,274,current,beam,True,True,True,True,protected_beam,0.0,0.0,0.0,0,55,55,9486.45766305812,9486.45766305812,28609.95766305812,28609.95766305812,49,49,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1002,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1002\placements.csv,274,current,polished,True,False,False,True,no_extra_tool_events,0.0,0.0,0.0,0,55,55,9486.45766305812,9486.45766305812,28609.95766305812,28609.95766305812,49,49,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1002,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1002\placements.csv,346,current,topology,True,False,False,False,insufficient_machining_saving,2245.6911584364952,-891.7596550441485,-891.7596550441522,13,38,51,8637.273686294213,9529.033341338361,26540.27368629421,27432.033341338363,24,15,0.0,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_full_beam,seed_1002,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_full_beam\seed_1002\placements.csv,346,current,beam,True,True,True,True,protected_beam,0.0,0.0,0.0,0,38,38,8637.273686294213,8637.273686294213,26540.27368629421,26540.27368629421,24,24,0.0,0.0
